"","Date","Pays","Infections","Deces","Guerisons","long","lat"
"10648","5/22/2020","Malaysia","7137","115","5859","109.6976155","3.7898726"
"10649","5/22/2020","Mexico","62527","6989","42191","-102.5234504","23.9475393"
"10650","5/22/2020","Malawi","82","3","28","34.2893585","-13.2180697"
"10651","5/22/2020","Maldives","1274","4","109","73.4571108","3.7285473"
"10652","5/22/2020","Mauritius","332","10","322","57.5712076","-20.2777156"
"10653","5/22/2020","Malta","600","6","469","14.4052204","35.9215132"
"10654","5/22/2020","Mauritania","200","6","7","-10.3477974","20.2573693"
"10655","5/22/2020","Martinique","197","14","91","#N/A","#N/A"
"10656","5/22/2020","Macao","45","0","45","#N/A","#N/A"
"10657","5/22/2020","Mongolia","141","0","28","103.0529965","46.8268143"
"10658","5/22/2020","Birmanie","199","6","116","#N/A","#N/A"
"10659","5/22/2020","Macedonia","1921","112","1387","21.6821134","41.5953106"
"10660","5/22/2020","Mali","969","62","560","-3.5426879","17.3458146"
"10661","5/22/2020","Madagascar","448","2","135","46.7047375","-19.3718960"
"10662","5/22/2020","Montenegro","324","9","314","19.2388382","42.7889115"
"10663","5/22/2020","Saint Martin","40","3","33","-63.0597162","18.0888933"
"10664","5/22/2020","Moldova","6847","237","3369","28.4567374","47.1949932"
"10665","5/22/2020","Monaco","97","4","90","7.4062805","43.7527611"
"10666","5/22/2020","Morocco","7332","197","4377","-8.4561605","29.8376279"
"10667","5/22/2020","Libya","72","3","38","18.0086578","27.0309425"
"10668","5/22/2020","Latvia","1030","22","712","24.9123704","56.8508531"
"10669","5/22/2020","Luxembourg","3981","109","3748","6.0718268","49.7672469"
"10670","5/22/2020","Lithuania","1604","61","1111","23.8872004","55.3261108"
"10671","5/22/2020","Liberia","249","24","136","-9.3220778","6.4527827"
"10672","5/22/2020","Lesotho","2","0","0","28.2272277","-29.5800467"
"10673","5/22/2020","Sri Lanka","1068","9","620","80.7010779","7.6126631"
"10674","5/22/2020","Liechtenstein","82","1","55","9.5357359","47.1366545"
"10675","5/22/2020","Sainte Lucia","18","0","18","#N/A","#N/A"
"10676","5/22/2020","Lebanon","1086","26","663","35.8801633","33.9230699"
"10677","5/22/2020","Laos","19","0","14","103.7377213","18.5021797"
"10678","5/22/2020","Kazakhstan","7919","35","4096","67.2914966","48.1568795"
"10679","5/22/2020","kuwait","19564","138","5515","47.5869936","29.3343168"
"10680","5/22/2020","South Korea","11165","266","10194","127.8391693","36.3852463"
"10681","5/22/2020","Saint Kitts andNevis","15","0","15","#N/A","#N/A"
"10682","5/22/2020","Cambodia","123","0","122","104.9069431","12.7200493"
"10683","5/22/2020","Comoros","78","1","18","43.6823810","-11.8777757"
"10684","5/22/2020","Kyrgyzstan","1350","14","939","74.5416555","41.4622179"
"10685","5/22/2020","Kenya","1161","50","380","37.7959444","0.5998746"
"10686","5/22/2020","Japan","16513","796","13005","138.0308921","37.5923006"
"10687","5/22/2020","Jamaica","544","9","191","-77.3148256","18.1569548"
"10688","5/22/2020","Jordan","700","9","461","36.7713725","31.2457939"
"10689","5/22/2020","Italiy","228658","32616","136720","#N/A","#N/A"
"10690","5/22/2020","Iceland","1803","10","1791","-18.5739709","64.9957526"
"10691","5/22/2020","Iran","131652","7300","102276","54.2740707","32.5750329"
"10692","5/22/2020","Iraq","3964","147","2532","43.7435320","33.0397051"
"10693","5/22/2020","India","124794","3726","51824","79.6119736","22.8857804"
"10694","5/22/2020","Israel","16690","279","13915","35.0044500","31.4611019"
"10695","5/22/2020","Irland","24506","1592","21060","#N/A","#N/A"
"10696","5/22/2020","Indonesia","20796","1326","5057","117.2400976","-2.2150502"
"10697","5/22/2020","Hungary","3678","476","1587","19.3955938","47.1627771"
"10698","5/22/2020","Haiti","812","25","22","-72.6852736","18.9350096"
"10699","5/22/2020","Croatia","2243","99","2011","16.4041308","45.0804728"
"10700","5/22/2020","Honduras","3477","167","439","-86.6151685","14.8268823"
"10701","5/22/2020","Hong-Kong","1065","4","1029","#N/A","#N/A"
"10702","5/22/2020","Guyana","127","10","57","-58.9820260","4.7937805"
"10703","5/22/2020","Guatemala","2743","51","222","-90.3648229","15.6940416"
"10704","5/22/2020","Guinea Bissau","1114","6","42","-14.9497294","12.0474445"
"10705","5/22/2020","Greece","2874","169","1374","22.9555621","39.0746697"
"10706","5/22/2020","Equatorial Guinea","960","11","165","10.3413890","1.7055404"
"10707","5/22/2020","Guadeloupe","156","13","115","#N/A","#N/A"
"10708","5/22/2020","Guinea","3067","19","1575","-10.9406638","10.4362159"
"10709","5/22/2020","Gambia","25","1","13","-15.3960181","13.4496538"
"10710","5/22/2020","Ghana","6486","31","1951","-1.2167690","7.9534512"
"10711","5/22/2020","Gibraltar","151","0","147","#N/A","#N/A"
"10712","5/22/2020","Guyane FranÃ§aise","261","1","141","#N/A","#N/A"
"10713","5/22/2020","Georgia","723","12","495","43.5077900","42.1685594"
"10714","5/22/2020","Grenada","22","0","17","-61.6821942","12.1172555"
"10715","5/22/2020","Gabon","1728","12","402","11.7886301","-0.5866033"
"10716","5/22/2020","United kingdom","255393","36475","995","-2.8656336","54.1238716"
"10717","5/22/2020","Fiji","18","0","15","165.4505548","-17.4285609"
"10718","5/22/2020","Finland","6537","306","4800","26.2746702","64.4988484"
"10719","5/22/2020","ÃŽles FÃ©roÃ©","187","0","187","#N/A","#N/A"
"10720","5/22/2020","France","182219","28289","64209","2.5361847","46.1870058"
"10721","5/22/2020","Ethiopia","433","5","128","39.6008014","8.6227842"
"10722","5/22/2020","Spain","234824","28628","150376","-3.6475487","40.2444863"
"10723","5/22/2020","Eritrea","39","0","39","38.8461544","15.3618688"
"10724","5/22/2020","Egypt","15786","707","4374","29.8618993","26.4959311"
"10725","5/22/2020","Sahara Occidental","6","0","6","#N/A","#N/A"
"10726","5/22/2020","Estonia","1807","64","1508","25.5424855","58.6719242"
"10727","5/22/2020","Ecuador","35828","3056","3557","-78.7520357","-1.4238195"
"10728","5/22/2020","Dominican Republic","13989","456","7572","-70.5056909","18.8943308"
"10729","5/22/2020","Algeria","7918","582","4256","2.6173210","28.1589384"
"10730","5/22/2020","Dominica","16","0","16","-61.3577312","15.4394721"
"10731","5/22/2020","Denemark","11241","561","9775","#N/A","#N/A"
"10732","5/22/2020","Djibouti","2270","10","1064","42.5606768","11.7487205"
"10733","5/22/2020","Germany","179710","8228","159064","10.3857769","51.1069790"
"10734","5/22/2020","Czech Republic","8813","312","6025","15.3124007","49.7334107"
"10735","5/22/2020","Cyprus","927","17","561","33.0060036","34.9166693"
"10736","5/22/2020","Cape Verde","362","3","95","-23.9599097","15.9551882"
"10737","5/22/2020","Cuba","1916","81","1631","-79.0160691","21.6229002"
"10738","5/22/2020","Costa Rica","911","10","600","-84.1920879","9.9763424"
"10739","5/22/2020","Colombia","19131","682","4575","-73.0811494","3.9138316"
"10740","5/22/2020","China","82971","4634","78258","103.8190738","36.5617680"
"10741","5/22/2020","Cameroon","4400","159","1822","12.7396427","5.6911030"
"10742","5/22/2020","Chile","61857","630","25342","-71.3825588","-37.7306975"
"10743","5/22/2020","Suiss","30707","1903","27900","#N/A","#N/A"
"10744","5/22/2020","Ivory Coast","2341","29","1146","-5.5692160","7.6284287"
"10745","5/22/2020","Republic of the Congo","469","16","137","15.2196572","-0.8378817"
"10746","5/22/2020","Central African Republic","479","0","18","20.4682636","6.5682300"
"10747","5/22/2020","Democratic Republic of the Congo","1945","63","312","23.6439564","-2.8774601"
"10748","5/22/2020","Canada","83947","6360","42608","-98.3077572","61.3620683"
"10749","5/22/2020","Belarus","34303","190","12833","28.0320871","53.5313115"
"10750","5/22/2020","Belize","18","2","16","-88.7101023","17.2002747"
"10751","5/22/2020","Botswana","30","1","19","23.7985373","-22.1840203"
"10752","5/22/2020","Bhutan","21","0","6","90.4018950","27.4110619"
"10753","5/22/2020","Bahamas","97","11","44","#N/A","#N/A"
"10754","5/22/2020","Brasil","330890","21048","135430","#N/A","#N/A"
"10755","5/22/2020","Bolivia","5579","230","575","-64.6853892","-16.7081454"
"10756","5/22/2020","Brunei Darussalam","141","1","136","#N/A","#N/A"
"10757","5/22/2020","Benin","135","3","61","2.3278453","9.6417533"
"10758","5/22/2020","Saint BarthÃ©lemy","6","0","6","#N/A","#N/A"
"10759","5/22/2020","Burundi","42","1","20","29.8751201","-3.3593926"
"10760","5/22/2020","Bahrain","8414","12","4096","50.5419776","26.0420085"
"10761","5/22/2020","Burkina Faso","814","52","672","-1.7545684","12.2695368"
"10762","5/22/2020","Bulgaria","2372","125","769","25.2155233","42.7688999"
"10763","5/22/2020","Bangladesh","30205","432","6190","90.2381279","23.8673041"
"10764","5/22/2020","Belgium","56511","9212","15123","4.6406457","50.6398144"
"10765","5/22/2020","Bosnia and Herzegovina","2372","141","1614","17.7687659","44.1744991"
"10766","5/22/2020","Barbados","90","7","70","-59.5598020","13.1814537"
"10767","5/22/2020","Azerbaijan","3855","46","2399","47.5459965","40.2882767"
"10768","5/22/2020","Australia","7099","101","6485","134.4909988","-25.7328874"
"10769","5/22/2020","Austria","16436","635","15005","14.1264781","47.5854985"
"10770","5/22/2020","Argentina","10649","433","3062","-65.1798088","-35.3813535"
"10771","5/22/2020","Angola","60","3","17","17.5373615","-12.2933611"
"10772","5/22/2020","Armenia","5928","74","2874","44.9299343","40.2895221"
"10773","5/22/2020","Albania","981","31","777","20.0498303","41.1424513"
"10774","5/22/2020","Antigua and Barbuda","25","3","19","-61.7946956","17.2775426"
"10775","5/22/2020","Afghanistan","9216","205","996","66.0047311","33.8352322"
"10776","5/22/2020","Andorra","762","51","652","1.5605337","42.5422917"
"10777","5/22/2020","United Arab Emirates","27892","241","13798","54.3001574","23.9052718"
"10778","5/21/2020","United Arab Emirates","26898","237","12755","54.3001574","23.9052718"
"10779","5/21/2020","Andorra","762","51","639","1.5605337","42.5422917"
"10780","5/21/2020","Afghanistan","8676","193","938","66.0047311","33.8352322"
"10781","5/21/2020","Antigua and Barbuda","25","3","19","-61.7946956","17.2775426"
"10782","5/21/2020","Albania","969","31","771","20.0498303","41.1424513"
"10783","5/21/2020","Armenia","5606","70","2581","44.9299343","40.2895221"
"10784","5/21/2020","Angola","58","3","17","17.5373615","-12.2933611"
"10785","5/21/2020","Argentina","9931","416","3032","-65.1798088","-35.3813535"
"10786","5/21/2020","Austria","16404","633","14951","14.1264781","47.5854985"
"10787","5/21/2020","Australia","7095","101","6478","134.4909988","-25.7328874"
"10788","5/21/2020","Azerbaijan","3749","44","2340","47.5459965","40.2882767"
"10789","5/21/2020","Barbados","90","7","70","-59.5598020","13.1814537"
"10790","5/21/2020","Bosnia and Herzegovina","2350","140","1596","17.7687659","44.1744991"
"10791","5/21/2020","Belgium","56235","9186","14988","4.6406457","50.6398144"
"10792","5/21/2020","Bangladesh","28511","408","5602","90.2381279","23.8673041"
"10793","5/21/2020","Bulgaria","2331","120","727","25.2155233","42.7688999"
"10794","5/21/2020","Burkina Faso","812","52","669","-1.7545684","12.2695368"
"10795","5/21/2020","Bahrain","8174","12","3873","50.5419776","26.0420085"
"10796","5/21/2020","Burundi","42","1","20","29.8751201","-3.3593926"
"10797","5/21/2020","Saint BarthÃ©lemy","6","0","6","#N/A","#N/A"
"10798","5/21/2020","Benin","135","3","61","2.3278453","9.6417533"
"10799","5/21/2020","Brunei Darussalam","141","1","136","#N/A","#N/A"
"10800","5/21/2020","Bolivia","5187","215","561","-64.6853892","-16.7081454"
"10801","5/21/2020","Brasil","310087","20047","125960","#N/A","#N/A"
"10802","5/21/2020","Bahamas","97","11","44","#N/A","#N/A"
"10803","5/21/2020","Bhutan","21","0","6","90.4018950","27.4110619"
"10804","5/21/2020","Botswana","29","1","19","23.7985373","-22.1840203"
"10805","5/21/2020","Belize","18","2","16","-88.7101023","17.2002747"
"10806","5/21/2020","Belarus","33371","185","12057","28.0320871","53.5313115"
"10807","5/21/2020","Canada","82742","6267","41731","-98.3077572","61.3620683"
"10808","5/21/2020","Democratic Republic of the Congo","1835","61","303","23.6439564","-2.8774601"
"10809","5/21/2020","Central African Republic","436","0","18","20.4682636","6.5682300"
"10810","5/21/2020","Republic of the Congo","469","16","137","15.2196572","-0.8378817"
"10811","5/21/2020","Ivory Coast","2301","29","1100","-5.5692160","7.6284287"
"10812","5/21/2020","Suiss","30694","1898","27900","#N/A","#N/A"
"10813","5/21/2020","Chile","57581","589","23992","-71.3825588","-37.7306975"
"10814","5/21/2020","Cameroon","4288","156","1808","12.7396427","5.6911030"
"10815","5/21/2020","China","82963","4634","78241","103.8190738","36.5617680"
"10816","5/21/2020","Colombia","18330","652","4431","-73.0811494","3.9138316"
"10817","5/21/2020","Costa Rica","903","10","592","-84.1920879","9.9763424"
"10818","5/21/2020","Cuba","1908","80","1603","-79.0160691","21.6229002"
"10819","5/21/2020","Cape Verde","356","3","95","-23.9599097","15.9551882"
"10820","5/21/2020","Cyprus","923","17","561","33.0060036","34.9166693"
"10821","5/21/2020","Czech Republic","8754","306","5926","15.3124007","49.7334107"
"10822","5/21/2020","Germany","179021","8203","158087","10.3857769","51.1069790"
"10823","5/21/2020","Djibouti","2047","10","1055","42.5606768","11.7487205"
"10824","5/21/2020","Denemark","11193","561","9654","#N/A","#N/A"
"10825","5/21/2020","Dominica","16","0","16","-61.3577312","15.4394721"
"10826","5/21/2020","Algeria","7728","575","4062","2.6173210","28.1589384"
"10827","5/21/2020","Dominican Republic","13657","448","7366","-70.5056909","18.8943308"
"10828","5/21/2020","Ecuador","35306","2939","3557","-78.7520357","-1.4238195"
"10829","5/21/2020","Estonia","1800","64","1488","25.5424855","58.6719242"
"10830","5/21/2020","Sahara Occidental","6","0","6","#N/A","#N/A"
"10831","5/21/2020","Egypt","15003","696","4217","29.8618993","26.4959311"
"10832","5/21/2020","Eritrea","39","0","39","38.8461544","15.3618688"
"10833","5/21/2020","Spain","233037","27940","150376","-3.6475487","40.2444863"
"10834","5/21/2020","Ethiopia","399","5","123","39.6008014","8.6227842"
"10835","5/21/2020","France","181826","28215","63858","2.5361847","46.1870058"
"10836","5/21/2020","ÃŽles FÃ©roÃ©","187","0","187","#N/A","#N/A"
"10837","5/21/2020","Finland","6493","306","4800","26.2746702","64.4988484"
"10838","5/21/2020","Fiji","18","0","15","165.4505548","-17.4285609"
"10839","5/21/2020","United kingdom","252095","36124","988","-2.8656336","54.1238716"
"10840","5/21/2020","Gabon","1567","12","365","11.7886301","-0.5866033"
"10841","5/21/2020","Grenada","22","0","17","-61.6821942","12.1172555"
"10842","5/21/2020","Georgia","721","12","485","43.5077900","42.1685594"
"10843","5/21/2020","Guyane FranÃ§aise","249","1","137","#N/A","#N/A"
"10844","5/21/2020","Gibraltar","151","0","146","#N/A","#N/A"
"10845","5/21/2020","Ghana","6269","31","1898","-1.2167690","7.9534512"
"10846","5/21/2020","Gambia","24","1","13","-15.3960181","13.4496538"
"10847","5/21/2020","Guinea","3067","18","1575","-10.9406638","10.4362159"
"10848","5/21/2020","Guadeloupe","155","13","109","#N/A","#N/A"
"10849","5/21/2020","Equatorial Guinea","903","10","22","10.3413890","1.7055404"
"10850","5/21/2020","Greece","2853","168","1374","22.9555621","39.0746697"
"10851","5/21/2020","Guinea Bissau","1109","6","42","-14.9497294","12.0474445"
"10852","5/21/2020","Guatemala","2512","48","222","-90.3648229","15.6940416"
"10853","5/21/2020","Guyana","127","10","57","-58.9820260","4.7937805"
"10854","5/21/2020","Hong-Kong","1055","4","1025","#N/A","#N/A"
"10855","5/21/2020","Honduras","3204","156","397","-86.6151685","14.8268823"
"10856","5/21/2020","Croatia","2237","97","1978","16.4041308","45.0804728"
"10857","5/21/2020","Haiti","734","25","21","-72.6852736","18.9350096"
"10858","5/21/2020","Hungary","3641","473","1509","19.3955938","47.1627771"
"10859","5/21/2020","Indonesia","20162","1278","4838","117.2400976","-2.2150502"
"10860","5/21/2020","Irland","24391","1583","21060","#N/A","#N/A"
"10861","5/21/2020","Israel","16683","279","13724","35.0044500","31.4611019"
"10862","5/21/2020","India","118226","3584","48553","79.6119736","22.8857804"
"10863","5/21/2020","Iraq","3877","140","2483","43.7435320","33.0397051"
"10864","5/21/2020","Iran","129341","7249","100564","54.2740707","32.5750329"
"10865","5/21/2020","Iceland","1803","10","1790","-18.5739709","64.9957526"
"10866","5/21/2020","Italiy","228006","32486","134560","#N/A","#N/A"
"10867","5/21/2020","Jordan","684","9","457","36.7713725","31.2457939"
"10868","5/21/2020","Jamaica","534","9","181","-77.3148256","18.1569548"
"10869","5/21/2020","Kenya","1109","50","375","37.7959444","0.5998746"
"10870","5/21/2020","Japan","16424","777","12672","138.0308921","37.5923006"
"10871","5/21/2020","Kyrgyzstan","1313","14","923","74.5416555","41.4622179"
"10872","5/21/2020","Comoros","34","1","8","43.6823810","-11.8777757"
"10873","5/21/2020","Cambodia","123","0","122","104.9069431","12.7200493"
"10874","5/21/2020","Saint Kitts andNevis","15","0","15","#N/A","#N/A"
"10875","5/21/2020","South Korea","11142","264","10162","127.8391693","36.3852463"
"10876","5/21/2020","kuwait","18609","129","5205","47.5869936","29.3343168"
"10877","5/21/2020","Kazakhstan","7234","35","3843","67.2914966","48.1568795"
"10878","5/21/2020","Laos","19","0","14","103.7377213","18.5021797"
"10879","5/21/2020","Lebanon","1024","26","663","35.8801633","33.9230699"
"10880","5/21/2020","Sainte Lucia","18","0","18","#N/A","#N/A"
"10881","5/21/2020","Liechtenstein","82","1","55","9.5357359","47.1366545"
"10882","5/21/2020","Sri Lanka","1055","9","604","80.7010779","7.6126631"
"10883","5/21/2020","Lesotho","1","0","0","28.2272277","-29.5800467"
"10884","5/21/2020","Liberia","240","23","131","-9.3220778","6.4527827"
"10885","5/21/2020","Lithuania","1593","61","1049","23.8872004","55.3261108"
"10886","5/21/2020","Luxembourg","3980","109","3741","6.0718268","49.7672469"
"10887","5/21/2020","Latvia","1025","22","694","24.9123704","56.8508531"
"10888","5/21/2020","Libya","71","3","35","18.0086578","27.0309425"
"10889","5/21/2020","Morocco","7211","196","4280","-8.4561605","29.8376279"
"10890","5/21/2020","Monaco","97","4","90","7.4062805","43.7527611"
"10891","5/21/2020","Moldova","6704","233","2953","28.4567374","47.1949932"
"10892","5/21/2020","Saint Martin","40","3","33","-63.0597162","18.0888933"
"10893","5/21/2020","Montenegro","324","9","314","19.2388382","42.7889115"
"10894","5/21/2020","Madagascar","405","2","131","46.7047375","-19.3718960"
"10895","5/21/2020","Mali","947","60","558","-3.5426879","17.3458146"
"10896","5/21/2020","Macedonia","1898","111","1378","21.6821134","41.5953106"
"10897","5/21/2020","Birmanie","199","6","108","#N/A","#N/A"
"10898","5/21/2020","Mongolia","140","0","26","103.0529965","46.8268143"
"10899","5/21/2020","Macao","45","0","44","#N/A","#N/A"
"10900","5/21/2020","Martinique","192","14","91","#N/A","#N/A"
"10901","5/21/2020","Mauritania","173","5","7","-10.3477974","20.2573693"
"10902","5/21/2020","Malta","599","6","468","14.4052204","35.9215132"
"10903","5/21/2020","Mauritius","332","10","322","57.5712076","-20.2777156"
"10904","5/21/2020","Maldives","1216","4","91","73.4571108","3.7285473"
"10905","5/21/2020","Malawi","72","3","27","34.2893585","-13.2180697"
"10906","5/21/2020","Mexico","59567","6510","40152","-102.5234504","23.9475393"
"10907","5/21/2020","Malaysia","7059","114","5796","109.6976155","3.7898726"
"10908","5/21/2020","Mozambique","162","0","48","35.5336735","-17.2738190"
"10909","5/21/2020","Namibia","18","0","14","17.2096277","-22.1303079"
"10910","5/21/2020","Nouvelle-CalÃ©donie","18","0","18","#N/A","#N/A"
"10911","5/21/2020","Niger","924","60","753","9.3854645","17.4191260"
"10912","5/21/2020","Nigeria","7016","211","1907","8.0894424","9.5941181"
"10913","5/21/2020","Nicaragua","279","17","199","-85.0305289","12.8470963"
"10914","5/21/2020","Netherlands","44900","5794","169","5.2814735","52.1008080"
"10915","5/21/2020","Norway","8309","235","32","15.3483297","68.7501441"
"10916","5/21/2020","Nepal","457","3","49","83.9158367","28.2489136"
"10917","5/21/2020","New Zealand","1504","21","1455","171.4849539","-41.8111283"
"10918","5/21/2020","Panama","10116","291","6245","-80.1191515","8.5175119"
"10919","5/21/2020","Oman","6370","31","1821","56.0916597","20.6051541"
"10920","5/21/2020","PolynÃ©sie FranÃ§aise","60","0","60","#N/A","#N/A"
"10921","5/21/2020","Peru","108769","3148","43587","-74.3824289","-9.1528028"
"10922","5/21/2020","Papouasie-Nouvelle-Guinea","8","0","8","#N/A","#N/A"
"10923","5/21/2020","Philippines","13434","846","3000","122.8839215","11.7753974"
"10924","5/21/2020","Pakistan","48091","1017","14155","69.3395803","29.9497522"
"10925","5/21/2020","Poland","20143","972","8452","19.3901184","52.1275954"
"10926","5/21/2020","Palestine","423","2","346","#N/A","#N/A"
"10927","5/21/2020","Portugal","29912","1277","6452","-8.5010551","39.5955025"
"10928","5/21/2020","Paraguay","836","11","256","-58.4001408","-23.2282390"
"10929","5/21/2020","RÃ©union","449","1","411","#N/A","#N/A"
"10930","5/21/2020","Qatar","38651","17","7288","51.1847851","25.3060094"
"10931","5/21/2020","Romania","17585","1156","10581","24.9729329","45.8524294"
"10932","5/21/2020","Republic of Serbia","10919","237","5370","20.7895812","44.2215031"
"10933","5/21/2020","Russia","317554","3099","92681","96.6865735","61.9805217"
"10934","5/21/2020","Rwanda","320","0","217","29.9198911","-1.9903320"
"10935","5/21/2020","Seychelles","11","0","11","55.4760200","-4.6609782"
"10936","5/21/2020","Saudi Arabia","65077","351","36040","44.5368704","24.1224547"
"10937","5/21/2020","Sweden","32172","3871","4971","16.7437122","62.7923202"
"10938","5/21/2020","Sudan","3138","121","309","29.9404723","15.9903543"
"10939","5/21/2020","Singapore","29812","23","12117","103.8172532","1.3587707"
"10940","5/21/2020","Slovenia","1468","106","1340","14.8044464","46.1155544"
"10941","5/21/2020","Slovakia","1502","28","1245","19.4790521","48.7054718"
"10942","5/21/2020","Sierra Leone","585","35","205","-11.7927121","8.5632907"
"10943","5/21/2020","San Marino","658","41","235","12.4592303","43.9418694"
"10944","5/21/2020","Senegal","2812","33","1251","-14.4734890","14.3662438"
"10945","5/21/2020","Somalia","1594","61","204","45.7071624","4.7506519"
"10946","5/21/2020","South Sudan","481","4","4","30.2479006","7.3087758"
"10947","5/21/2020","Suriname","11","1","9","-55.9123483","4.1305538"
"10948","5/21/2020","Sao Tome and Principe","251","8","4","6.7242964","0.4439085"
"10949","5/21/2020","El Salvador","1640","33","544","-88.8716446","13.7394401"
"10950","5/21/2020","Syria","58","3","36","38.5078794","35.0254725"
"10951","5/21/2020","Eswatini","220","2","112","#N/A","#N/A"
"10952","5/21/2020","Tchad","588","58","186","#N/A","#N/A"
"10953","5/21/2020","Thailand","3037","56","2897","101.0028835","15.1181635"
"10954","5/21/2020","Togo","354","12","118","0.9623212","8.5252980"
"10955","5/21/2020","Tajikistan","2350","44","470","71.0136331","38.5304512"
"10956","5/21/2020","East Timor","24","0","24","125.8443864","-8.8288854"
"10957","5/21/2020","Tunisia","1046","47","883","9.5528829","34.1195666"
"10958","5/21/2020","Turkey","153548","4249","114990","35.1689553","39.0616034"
"10959","5/21/2020","Taiwan","440","7","398","120.9542726","23.7540034"
"10960","5/21/2020","Trinidad and Tobago","116","8","108","-61.2656580","10.4573576"
"10961","5/21/2020","Tanzania","509","21","183","#N/A","#N/A"
"10962","5/21/2020","Ukraine","19706","579","6227","31.3832579","48.9965678"
"10963","5/21/2020","Unites States Of America","1577147","94702","298418","#N/A","#N/A"
"10964","5/21/2020","Uganda","160","0","66","32.3690754","1.2746902"
"10965","5/21/2020","Uruguay","749","20","594","-56.0180680","-32.7995198"
"10966","5/21/2020","Uzbekistan","2964","13","2407","63.1400180","41.7555408"
"10967","5/21/2020","Vatican","12","0","2","12.4338626","41.9017410"
"10968","5/21/2020","Saint Vincent and the Grenadines","18","0","14","-61.2012944","13.2247184"
"10969","5/21/2020","Venezuela","882","10","262","-66.1818409","7.1242240"
"10970","5/21/2020","Vietnam","324","0","266","106.2991386","16.6460145"
"10971","5/21/2020","Yemen","197","33","5","47.5867601","15.9092765"
"10972","5/21/2020","Kosovo","1003","29","772","20.8724961","42.5707842"
"10973","5/21/2020","South Africa","19137","369","8950","25.0838838","-29.0003377"
"10974","5/21/2020","Mayotte","1475","19","894","#N/A","#N/A"
"10975","5/21/2020","Zambia","866","7","302","27.7747508","-13.4582454"
"10976","5/21/2020","Zimbabwe","51","4","18","29.8514503","-19.0042059"
"10977","5/21/2020","Autres","721","15","651","#N/A","#N/A"
"10978","5/20/2020","Autres","721","15","651","#N/A","#N/A"
"10979","5/20/2020","Zimbabwe","48","4","18","29.8514503","-19.0042059"
"10980","5/20/2020","Zambia","832","7","197","27.7747508","-13.4582454"
"10981","5/20/2020","Mayotte","1475","19","894","#N/A","#N/A"
"10982","5/20/2020","South Africa","18003","339","8950","25.0838838","-29.0003377"
"10983","5/20/2020","Kosovo","989","29","769","20.8724961","42.5707842"
"10984","5/20/2020","Yemen","184","30","5","47.5867601","15.9092765"
"10985","5/20/2020","Vietnam","324","0","263","106.2991386","16.6460145"
"10986","5/20/2020","Venezuela","824","10","262","-66.1818409","7.1242240"
"10987","5/20/2020","Saint Vincent and the Grenadines","18","0","14","-61.2012944","13.2247184"
"10988","5/20/2020","Vatican","12","0","2","12.4338626","41.9017410"
"10989","5/20/2020","Uzbekistan","2939","13","2372","63.1400180","41.7555408"
"10990","5/20/2020","Uruguay","746","20","588","-56.0180680","-32.7995198"
"10991","5/20/2020","Uganda","264","0","65","32.3690754","1.2746902"
"10992","5/20/2020","Unites States Of America","1551853","93439","294312","#N/A","#N/A"
"10993","5/20/2020","Ukraine","19230","564","5955","31.3832579","48.9965678"
"10994","5/20/2020","Tanzania","509","21","183","#N/A","#N/A"
"10995","5/20/2020","Trinidad and Tobago","116","8","107","-61.2656580","10.4573576"
"10996","5/20/2020","Taiwan","440","7","398","120.9542726","23.7540034"
"10997","5/20/2020","Turkey","152587","4222","113987","35.1689553","39.0616034"
"10998","5/20/2020","Tunisia","1045","47","862","9.5528829","34.1195666"
"10999","5/20/2020","East Timor","24","0","24","125.8443864","-8.8288854"
"11000","5/20/2020","Tajikistan","2140","41","470","71.0136331","38.5304512"
"11001","5/20/2020","Togo","340","12","110","0.9623212","8.5252980"
"11002","5/20/2020","Thailand","3034","56","2888","101.0028835","15.1181635"
"11003","5/20/2020","Tchad","565","57","177","#N/A","#N/A"
"11004","5/20/2020","Eswatini","217","2","97","#N/A","#N/A"
"11005","5/20/2020","Syria","58","3","36","38.5078794","35.0254725"
"11006","5/20/2020","El Salvador","1571","31","537","-88.8716446","13.7394401"
"11007","5/20/2020","Sao Tome and Principe","251","8","4","6.7242964","0.4439085"
"11008","5/20/2020","Suriname","11","1","9","-55.9123483","4.1305538"
"11009","5/20/2020","South Sudan","290","4","4","30.2479006","7.3087758"
"11010","5/20/2020","Somalia","1573","61","188","45.7071624","4.7506519"
"11011","5/20/2020","Senegal","2714","30","1186","-14.4734890","14.3662438"
"11012","5/20/2020","San Marino","656","41","220","12.4592303","43.9418694"
"11013","5/20/2020","Sierra Leone","570","34","205","-11.7927121","8.5632907"
"11014","5/20/2020","Slovakia","1496","28","1231","19.4790521","48.7054718"
"11015","5/20/2020","Slovenia","1468","105","1340","14.8044464","46.1155544"
"11016","5/20/2020","Singapore","29364","22","11207","103.8172532","1.3587707"
"11017","5/20/2020","Sudan","2728","111","286","29.9404723","15.9903543"
"11018","5/20/2020","Sweden","31523","3831","4971","16.7437122","62.7923202"
"11019","5/20/2020","Saudi Arabia","62545","339","33478","44.5368704","24.1224547"
"11020","5/20/2020","Seychelles","11","0","11","55.4760200","-4.6609782"
"11021","5/20/2020","Rwanda","314","0","216","29.9198911","-1.9903320"
