"Date","Pays","Infections","Deces","Guerisons","long","lat"
"7/12/2020","Botswana","399","1","38","23.7985373","-22.1840203"
"7/12/2020","Belarus","64932","464","55380","28.0320871","53.5313115"
"7/12/2020","Belize","37","2","20","-88.7101023","17.2002747"
"7/12/2020","Canada","109348","8829","72954","-98.3077572","61.3620683"
"7/12/2020","Democratic Republic of the Congo","8033","189","3615","23.6439564","-2.8774601"
"7/12/2020","Central African Republic","4288","53","1145","20.4682636","6.56823"
"7/12/2020","Republic of the Congo","2028","47","589","15.2196572","-0.8378817"
"7/12/2020","Suiss","32883","1968","29600","#N/A","#N/A"
"7/12/2020","Ivory Coast","12766","84","6654","-5.569216","7.6284287"
"7/12/2020","Chile","315041","6979","283902","-71.3825588","-37.7306975"
"7/12/2020","Cameroon","15173","359","11928","12.7396427","5.691103"
"7/12/2020","China","83602","4634","78648","103.8190738","36.561768"
"7/12/2020","Colombia","145362","5426","61186","-73.0811494","3.9138316"
"7/12/2020","Costa Rica","7596","30","2239","-84.1920879","9.9763424"
"7/12/2020","Cuba","2426","87","2258","-79.0160691","21.6229002"
"7/12/2020","Cape Verde","1623","19","748","-23.9599097","15.9551882"
"7/12/2020","Cyprus","1021","19","839","33.0060036","34.9166693"
"7/12/2020","Czech Republic","13174","352","8247","15.3124007","49.7334107"
"7/12/2020","Germany","199919","9071","184414","10.3857769","51.106979"
"7/12/2020","Djibouti","4972","56","4712","42.5606768","11.7487205"
"7/12/2020","Denemark","12959","609","12090","#N/A","#N/A"
"7/12/2020","Dominica","18","0","18","-61.3577312","15.4394721"
"7/12/2020","Dominican Republic","44532","897","21459","-70.5056909","18.8943308"
"7/12/2020","Algeria","19195","1011","13743","2.617321","28.1589384"
"7/12/2020","Ecuador","67870","5047","30283","-78.7520357","-1.4238195"
"7/12/2020","Estonia","2014","69","1895","25.5424855","58.6719242"
"7/12/2020","Egypt","82070","3858","24419","29.8618993","26.4959311"
"7/12/2020","Sahara Occidental","10","1","8","#N/A","#N/A"
"7/12/2020","Eritrea","232","0","107","38.8461544","15.3618688"
"7/12/2020","Spain","253908","28403","150376","-3.6475487","40.2444863"
"7/12/2020","Ethiopia","7560","127","2430","39.6008014","8.6227842"
"7/12/2020","ÃŽles FÃ©roÃ©","188","0","188","#N/A","#N/A"
"7/12/2020","Finland","7294","329","6800","26.2746702","64.4988484"
"7/12/2020","Fiji","26","0","18","165.4505548","-17.4285609"
"7/12/2020","France","210008","30004","78388","2.5361847","46.1870058"
"7/12/2020","Gabon","5942","46","3004","11.7886301","-0.5866033"
"7/12/2020","United kingdom","290974","44904","1202","-2.8656336","54.1238716"
"7/12/2020","Grenada","23","0","23","-61.6821942","12.1172555"
"7/12/2020","Guyane FranÃ§aise","5949","26","2981","#N/A","#N/A"
"7/12/2020","Georgia","986","15","857","43.50779","42.1685594"
"7/12/2020","Gibraltar","180","0","176","#N/A","#N/A"
"7/12/2020","Ghana","24518","139","20187","-1.216769","7.9534512"
"7/12/2020","Gambia","64","3","34","-15.3960181","13.4496538"
"7/12/2020","Guinea","6141","37","4862","-10.9406638","10.4362159"
"7/12/2020","Guadeloupe","190","14","157","#N/A","#N/A"
"7/12/2020","Equatorial Guinea","3071","51","842","10.341389","1.7055404"
"7/12/2020","Greece","3803","193","1374","22.9555621","39.0746697"
"7/12/2020","Guatemala","29355","1219","4214","-90.3648229","15.6940416"
"7/12/2020","Guinea Bissau","1842","26","773","-14.9497294","12.0474445"
"7/12/2020","Guyana","297","17","154","-58.982026","4.7937805"
"7/12/2020","Hong-Kong","1469","7","1214","#N/A","#N/A"
"7/12/2020","Honduras","28090","774","2957","-86.6151685","14.8268823"
"7/12/2020","Croatia","3722","119","2486","16.4041308","45.0804728"
"7/12/2020","Haiti","6727","139","2924","-72.6852736","18.9350096"
"7/12/2020","Hungary","4234","595","3036","19.3955938","47.1627771"
"7/12/2020","Indonesia","75699","3606","35638","117.2400976","-2.2150502"
"7/12/2020","Irland","25628","1746","23364","#N/A","#N/A"
"7/12/2020","Israel","38670","362","19008","35.00445","31.4611019"
"7/12/2020","India","878254","23174","553471","79.6119736","22.8857804"
"7/12/2020","Iraq","77506","3150","44724","43.743532","33.0397051"
"7/12/2020","Iran","257303","12829","219993","54.2740707","32.5750329"
"7/12/2020","Iceland","1896","10","1865","-18.5739709","64.9957526"
"7/12/2020","Italiy","243061","34954","194928","#N/A","#N/A"
"7/12/2020","Jamaica","758","10","620","-77.3148256","18.1569548"
"7/12/2020","Jordan","1179","10","997","36.7713725","31.2457939"
"7/12/2020","Japan","21841","983","17845","138.0308921","37.5923006"
"7/12/2020","Kenya","10105","185","2881","37.7959444","0.5998746"
"7/12/2020","Kyrgyzstan","11117","147","3460","74.5416555","41.4622179"
"7/12/2020","Cambodia","156","0","133","104.9069431","12.7200493"
"7/12/2020","Comoros","317","7","296","43.682381","-11.8777757"
"7/12/2020","Saint Kitts andNevis","17","0","15","#N/A","#N/A"
"7/12/2020","South Korea","13479","289","12204","127.8391693","36.3852463"
"7/12/2020","kuwait","54894","390","44610","47.5869936","29.3343168"
"7/12/2020","Kazakhstan","58253","375","33814","67.2914966","48.1568795"
"7/12/2020","Laos","19","0","19","103.7377213","18.5021797"
"7/12/2020","Lebanon","2334","36","1420","35.8801633","33.9230699"
"7/12/2020","Sainte Lucia","22","0","19","#N/A","#N/A"
"7/12/2020","Liechtenstein","84","1","81","9.5357359","47.1366545"
"7/12/2020","Sri Lanka","2617","11","1981","80.7010779","7.6126631"
"7/12/2020","Liberia","1010","51","423","-9.3220778","6.4527827"
"7/12/2020","Lesotho","233","2","32","28.2272277","-29.5800467"
"7/12/2020","Lithuania","1869","79","1571","23.8872004","55.3261108"
"7/12/2020","Luxembourg","4925","111","4086","6.0718268","49.7672469"
"7/12/2020","Latvia","1173","30","1019","24.9123704","56.8508531"
"7/12/2020","Libya","1433","39","341","18.0086578","27.0309425"
"7/12/2020","Morocco","15745","250","12283","-8.4561605","29.8376279"
"7/12/2020","Monaco","109","4","97","7.4062805","43.7527611"
"7/12/2020","Moldova","19382","642","12667","28.4567374","47.1949932"
"7/12/2020","Saint Martin","43","3","37","-63.0597162","18.0888933"
"7/12/2020","Montenegro","1221","23","325","19.2388382","42.7889115"
"7/12/2020","Madagascar","4867","35","2378","46.7047375","-19.371896"
"7/12/2020","Macedonia","8111","382","4203","21.6821134","41.5953106"
"7/12/2020","Mali","2411","121","1694","-3.5426879","17.3458146"
"7/12/2020","Birmanie","331","6","261","#N/A","#N/A"
"7/12/2020","Macao","46","0","45","#N/A","#N/A"
"7/12/2020","Mongolia","230","0","203","103.0529965","46.8268143"
"7/12/2020","Martinique","255","15","98","#N/A","#N/A"
"7/12/2020","Mauritania","5355","147","2363","-10.3477974","20.2573693"
"7/12/2020","Malta","674","9","660","14.4052204","35.9215132"
"7/12/2020","Mauritius","342","10","330","57.5712076","-20.2777156"
"7/12/2020","Maldives","2731","13","2284","73.4571108","3.7285473"
"7/12/2020","Malawi","2364","38","557","34.2893585","-13.2180697"
"7/12/2020","Mexico","299750","35006","234905","-102.5234504","23.9475393"
"7/12/2020","Malaysia","8718","122","8519","109.6976155","3.7898726"
"7/12/2020","Mozambique","1157","9","364","35.5336735","-17.273819"
"7/12/2020","Namibia","785","1","26","17.2096277","-22.1303079"
"7/12/2020","Nouvelle-CalÃ©donie","21","0","21","#N/A","#N/A"
"7/12/2020","Niger","1099","68","992","9.3854645","17.419126"
"7/12/2020","Nigeria","32558","740","13447","8.0894424","9.5941181"
"7/12/2020","Nicaragua","2846","91","1993","-85.0305289","12.8470963"
"7/12/2020","Netherlands","51237","6156","193","5.2814735","52.100808"
"7/12/2020","Norway","8981","252","8138","15.3483297","68.7501441"
"7/12/2020","Nepal","16801","38","8589","83.9158367","28.2489136"
"7/12/2020","New Zealand","1544","22","1497","171.4849539","-41.8111283"
"7/12/2020","Oman","56015","257","36098","56.0916597","20.6051541"
"7/12/2020","Panama","45633","909","23039","-80.1191515","8.5175119"
"7/12/2020","Peru","326326","11870","217111","-74.3824289","-9.1528028"
"7/12/2020","PolynÃ©sie FranÃ§aise","62","0","60","#N/A","#N/A"
"7/12/2020","Papouasie-Nouvelle-Guinea","11","0","8","#N/A","#N/A"
"7/12/2020","Philippines","56259","1534","16046","122.8839215","11.7753974"
"7/12/2020","Pakistan","251625","5266","161917","69.3395803","29.9497522"
"7/12/2020","Poland","37891","1571","27148","19.3901184","52.1275954"
"7/12/2020","Palestine","6230","36","942","#N/A","#N/A"
"7/12/2020","Portugal","46512","1660","30907","-8.5010551","39.5955025"
"7/12/2020","Paraguay","2948","22","1275","-58.4001408","-23.228239"
"7/12/2020","RÃ©union","593","3","472","#N/A","#N/A"
"7/12/2020","Qatar","103598","147","99743","51.1847851","25.3060094"
"7/12/2020","Romania","32535","1884","21545","24.9729329","45.8524294"
"7/12/2020","Republic of Serbia","18360","393","13876","20.7895812","44.2215031"
"7/12/2020","Russia","726036","11318","500208","96.6865735","61.9805217"
"7/12/2020","Rwanda","1337","4","684","29.9198911","-1.990332"
"7/12/2020","Seychelles","100","0","11","55.47602","-4.6609782"
"7/12/2020","Saudi Arabia","232259","2223","167138","44.5368704","24.1224547"
"7/12/2020","Sudan","10250","650","5341","29.9404723","15.9903543"
"7/12/2020","Sweden","74898","5526","0","16.7437122","62.7923202"
"7/12/2020","Singapore","45961","26","42285","103.8172532","1.3587707"
"7/12/2020","Slovenia","1841","111","1469","14.8044464","46.1155544"
"7/12/2020","Slovakia","1901","28","1493","19.4790521","48.7054718"
"7/12/2020","Sierra Leone","1635","63","1154","-11.7927121","8.5632907"
"7/12/2020","San Marino","699","42","656","12.4592303","43.9418694"
"7/12/2020","Senegal","8135","148","5446","-14.473489","14.3662438"
"7/12/2020","Somalia","3059","93","1264","45.7071624","4.7506519"
"7/12/2020","Suriname","741","18","495","-55.9123483","4.1305538"
"7/12/2020","South Sudan","2021","38","333","30.2479006","7.3087758"
"7/12/2020","El Salvador","9674","260","5634","-88.8716446","13.7394401"
"7/12/2020","Sao Tome and Principe","729","14","286","6.7242964","0.4439085"
"7/12/2020","Syria","394","16","126","38.5078794","35.0254725"
"7/12/2020","Eswatini","1351","20","668","#N/A","#N/A"
"7/12/2020","Tchad","880","75","790","#N/A","#N/A"
"7/12/2020","Togo","720","15","513","0.9623212","8.525298"
"7/12/2020","Thailand","3217","58","3088","101.0028835","15.1181635"
"7/12/2020","Tajikistan","6552","55","5228","71.0136331","38.5304512"
"7/12/2020","East Timor","24","0","24","125.8443864","-8.8288854"
"7/12/2020","Tunisia","1263","50","1076","9.5528829","34.1195666"
"7/12/2020","Turkey","212993","5363","194515","35.1689553","39.0616034"
"7/12/2020","Trinidad and Tobago","133","8","120","-61.265658","10.4573576"
"7/12/2020","Taiwan","451","7","438","120.9542726","23.7540034"
"7/12/2020","Tanzania","509","21","183","#N/A","#N/A"
"7/12/2020","Ukraine","54647","1400","26971","31.3832579","48.9965678"
"7/12/2020","Uganda","1025","0","972","32.3690754","1.2746902"
"7/12/2020","Unites States Of America","3304942","135205","1006326","#N/A","#N/A"
"7/12/2020","Uruguay","987","31","896","-56.018068","-32.7995198"
"7/12/2020","Uzbekistan","12997","60","7852","63.140018","41.7555408"
"7/12/2020","Vatican","12","0","12","12.4338626","41.901741"
"7/12/2020","Saint Vincent and the Grenadines","35","0","29","-61.2012944","13.2247184"
"7/12/2020","Venezuela","9465","89","2671","-66.1818409","7.124224"
"7/12/2020","Vietnam","372","0","350","106.2991386","16.6460145"
"7/12/2020","Kosovo","4931","102","2267","20.8724961","42.5707842"
"7/12/2020","Mayotte","2711","37","2480","#N/A","#N/A"
"7/12/2020","Yemen","1465","417","659","47.5867601","15.9092765"
"7/12/2020","South Africa","276242","4079","134874","25.0838838","-29.0003377"
"7/12/2020","Zambia","1895","42","1412","27.7747508","-13.4582454"
"7/12/2020","Zimbabwe","985","18","328","29.8514503","-19.0042059"
"7/12/2020","Autres","721","15","651","#N/A","#N/A"
"7/11/2020","Autres","721","15","651","#N/A","#N/A"
"7/11/2020","Zambia","1895","42","1348","27.7747508","-13.4582454"
"7/11/2020","Zimbabwe","982","18","320","29.8514503","-19.0042059"
"7/11/2020","South Africa","264184","3971","127715","25.0838838","-29.0003377"
"7/11/2020","Yemen","1389","365","642","47.5867601","15.9092765"
"7/11/2020","Mayotte","2711","37","2480","#N/A","#N/A"
"7/11/2020","Kosovo","4715","101","2227","20.8724961","42.5707842"
"7/11/2020","Vietnam","370","0","350","106.2991386","16.6460145"
"7/11/2020","Venezuela","9178","85","2671","-66.1818409","7.124224"
"7/11/2020","Saint Vincent and the Grenadines","29","0","29","-61.2012944","13.2247184"
"7/11/2020","Vatican","12","0","12","12.4338626","41.901741"
"7/11/2020","Uzbekistan","12513","57","7723","63.140018","41.7555408"
"7/11/2020","Uruguay","986","30","896","-56.018068","-32.7995198"
"7/11/2020","Unites States Of America","3245925","134777","995576","#N/A","#N/A"
"7/11/2020","Uganda","1013","0","952","32.3690754","1.2746902"
"7/11/2020","Ukraine","53941","1389","26513","31.3832579","48.9965678"
"7/11/2020","Tanzania","509","21","183","#N/A","#N/A"
"7/11/2020","Taiwan","451","7","438","120.9542726","23.7540034"
"7/11/2020","Trinidad and Tobago","133","8","120","-61.265658","10.4573576"
"7/11/2020","Turkey","211981","5344","193217","35.1689553","39.0616034"
"7/11/2020","Tunisia","1245","50","1076","9.5528829","34.1195666"
"7/11/2020","East Timor","24","0","24","125.8443864","-8.8288854"
"7/11/2020","Tajikistan","6506","55","5176","71.0136331","38.5304512"
"7/11/2020","Thailand","3216","58","3088","101.0028835","15.1181635"
"7/11/2020","Togo","710","15","494","0.9623212","8.525298"
"7/11/2020","Tchad","874","74","790","#N/A","#N/A"
"7/11/2020","Eswatini","1311","18","656","#N/A","#N/A"
"7/11/2020","Syria","394","16","126","38.5078794","35.0254725"
"7/11/2020","Sao Tome and Principe","727","14","284","6.7242964","0.4439085"
"7/11/2020","El Salvador","9391","254","5516","-88.8716446","13.7394401"
"7/11/2020","South Sudan","2021","38","333","30.2479006","7.3087758"
"7/11/2020","Suriname","741","18","495","-55.9123483","4.1305538"
"7/11/2020","Somalia","3051","92","1264","45.7071624","4.7506519"
"7/11/2020","Senegal","8014","145","5381","-14.473489","14.3662438"
"7/11/2020","San Marino","699","42","656","12.4592303","43.9418694"
"7/11/2020","Sierra Leone","1618","63","1141","-11.7927121","8.5632907"
"7/11/2020","Slovakia","1893","28","1493","19.4790521","48.7054718"
"7/11/2020","Slovenia","1827","111","1429","14.8044464","46.1155544"
"7/11/2020","Singapore","45783","26","42026","103.8172532","1.3587707"
"7/11/2020","Sweden","74898","5526","0","16.7437122","62.7923202"
"7/11/2020","Sudan","10250","650","5341","29.9404723","15.9903543"
"7/11/2020","Saudi Arabia","229480","2181","165396","44.5368704","24.1224547"
"7/11/2020","Seychelles","100","0","11","55.47602","-4.6609782"
"7/11/2020","Rwanda","1299","4","663","29.9198911","-1.990332"
"7/11/2020","Russia","719449","11188","496594","96.6865735","61.9805217"
"7/11/2020","Republic of Serbia","18073","382","13780","20.7895812","44.2215031"
"7/11/2020","Romania","32079","1871","21414","24.9729329","45.8524294"
"7/11/2020","Qatar","103128","146","98934","51.1847851","25.3060094"
"7/11/2020","RÃ©union","577","3","472","#N/A","#N/A"
"7/11/2020","Paraguay","2820","21","1261","-58.4001408","-23.228239"
"7/11/2020","Portugal","46221","1654","30655","-8.5010551","39.5955025"
"7/11/2020","Palestine","5931","33","536","#N/A","#N/A"
"7/11/2020","Poland","37521","1568","26635","19.3901184","52.1275954"
"7/11/2020","Pakistan","248872","5197","156700","69.3395803","29.9497522"
"7/11/2020","Philippines","54222","1372","14037","122.8839215","11.7753974"
"7/11/2020","Papouasie-Nouvelle-Guinea","11","0","8","#N/A","#N/A"
"7/11/2020","PolynÃ©sie FranÃ§aise","62","0","60","#N/A","#N/A"
"7/11/2020","Peru","322710","11682","214152","-74.3824289","-9.1528028"
"7/11/2020","Panama","44332","893","22170","-80.1191515","8.5175119"
"7/11/2020","Oman","54697","248","35255","56.0916597","20.6051541"
"7/11/2020","New Zealand","1544","22","1497","171.4849539","-41.8111283"
"7/11/2020","Nepal","16719","38","8442","83.9158367","28.2489136"
"7/11/2020","Norway","8977","252","8138","15.3483297","68.7501441"
"7/11/2020","Netherlands","51136","6156","193","5.2814735","52.100808"
"7/11/2020","Nicaragua","2846","91","1993","-85.0305289","12.8470963"
"7/11/2020","Nigeria","31987","724","13103","8.0894424","9.5941181"
"7/11/2020","Niger","1099","68","992","9.3854645","17.419126"
"7/11/2020","Nouvelle-CalÃ©donie","21","0","21","#N/A","#N/A"
"7/11/2020","Namibia","668","1","25","17.2096277","-22.1303079"
"7/11/2020","Mozambique","1135","9","349","35.5336735","-17.273819"
"7/11/2020","Malaysia","8704","122","8515","109.6976155","3.7898726"
"7/11/2020","Mexico","295268","34730","229856","-102.5234504","23.9475393"
"7/11/2020","Malawi","2261","33","517","34.2893585","-13.2180697"
"7/11/2020","Maldives","2664","13","2268","73.4571108","3.7285473"
"7/11/2020","Mauritius","342","10","330","57.5712076","-20.2777156"
"7/11/2020","Malta","674","9","658","14.4052204","35.9215132"
"7/11/2020","Mauritania","5275","147","2160","-10.3477974","20.2573693"
"7/11/2020","Martinique","255","15","98","#N/A","#N/A"
"7/11/2020","Mongolia","230","0","202","103.0529965","46.8268143"
"7/11/2020","Macao","46","0","45","#N/A","#N/A"
"7/11/2020","Birmanie","330","6","260","#N/A","#N/A"
"7/11/2020","Mali","2406","121","1683","-3.5426879","17.3458146"
"7/11/2020","Macedonia","7975","376","4080","21.6821134","41.5953106"
"7/11/2020","Madagascar","4578","34","2287","46.7047375","-19.371896"
"7/11/2020","Montenegro","1164","23","325","19.2388382","42.7889115"
"7/11/2020","Saint Martin","43","3","37","-63.0597162","18.0888933"
